iter	Logloss
325	0.07949305291
326	0.07939401768
327	0.07933491885
328	0.07924740091
329	0.07917088983
330	0.07912222098
331	0.07908100853
332	0.07904880993
333	0.07896703532
334	0.07894266041
335	0.07887428608
336	0.07883375324
337	0.07879809619
338	0.07869906799
339	0.07868845017
340	0.07862627993
341	0.07856298267
342	0.07855100873
343	0.07852119989
344	0.07848496164
345	0.07845091723
346	0.07837688917
347	0.07835096813
348	0.07826382283
349	0.0782359726
350	0.07822965416
351	0.07821872008
352	0.07814679923
353	0.07812544017
354	0.07808965531
355	0.07803751481
356	0.07797777971
357	0.07796025259
358	0.07792841358
359	0.07789693479
360	0.07782300156
361	0.07776645331
362	0.0777613132
363	0.07769782279
364	0.0776716576
365	0.07766163748
366	0.07764794407
367	0.07762660491
368	0.07760801677
369	0.0775814886
370	0.07744151101
371	0.07741817304
372	0.07737819783
373	0.07736683501
374	0.07735742403
375	0.07726156578
376	0.07710978113
377	0.07708155056
378	0.07701042167
379	0.07695137741
380	0.07686169974
381	0.07685785781
382	0.07680929612
383	0.07679105754
384	0.07677199524
385	0.07677107243
386	0.07675094136
387	0.07667575188
388	0.07662414825
389	0.07660285068
390	0.07656060971
391	0.07652997281
392	0.07649340732
393	0.07642631951
394	0.07638047613
395	0.07633986942
396	0.07633621934
397	0.07631424353
398	0.07629228679
399	0.07625704827
400	0.07618881196
401	0.07615628415
402	0.07611660831
403	0.07609697936
404	0.07605049704
405	0.07601045482
406	0.07597432272
407	0.07596627843
408	0.07593779549
409	0.07592375706
410	0.07591590678
411	0.07587415621
412	0.0758313015
413	0.07578859886
414	0.07570354151
415	0.07567637982
416	0.07564517261
417	0.07557229952
418	0.07556184173
419	0.07550469874
420	0.07546269761
421	0.07540687249
422	0.07538161178
423	0.07530428131
424	0.07524601899
425	0.07517966002
426	0.07514019781
427	0.07508202837
428	0.07504604995
429	0.07500981776
430	0.07499637892
431	0.07498585669
432	0.07495339345
433	0.07489934142
434	0.07488093116
435	0.07481979715
436	0.07480198225
437	0.07476270941
438	0.07473350166
439	0.07471287233
440	0.07470563018
441	0.07467373689
442	0.07459660093
443	0.07451933961
444	0.07450339767
445	0.07444541437
446	0.07441707225
447	0.07440048989
448	0.0743875162
449	0.07432660725
450	0.07431020302
451	0.07427928143
452	0.07422826921
453	0.07419462337
454	0.07418983955
455	0.07417122022
456	0.07410633883
457	0.07408829115
458	0.07406304676
459	0.07403590855
460	0.07398408956
461	0.07393485344
462	0.073923378
463	0.07389314839
464	0.07387763227
465	0.07385395831
466	0.07384306511
467	0.07383352328
468	0.07382381343
469	0.07381184274
470	0.07381183837
471	0.0737997245
472	0.07373858701
473	0.07367973856
474	0.07367631254
475	0.07363836656
476	0.07361828613
477	0.07360634089
478	0.07357492328
479	0.07353956715
480	0.07348020995
481	0.07343096376
482	0.07339153687
483	0.07331484436
484	0.07328445609
485	0.07326287247
486	0.07321690298
487	0.07319764674
488	0.07315986767
489	0.07310256548
490	0.07304376602
491	0.07299656695
492	0.07295177882
493	0.0729204898
494	0.07286771814
495	0.072826707
496	0.07282248213
497	0.07279076626
498	0.07278152393
499	0.07273306623
500	0.0727017991
501	0.07261922092
502	0.07261199723
503	0.07259719303
504	0.07249937176
505	0.07244086491
506	0.07239527812
507	0.07238722799
508	0.07232389853
509	0.07229171248
510	0.07226580545
511	0.07221492274
512	0.07220314949
513	0.07216843557
514	0.07213239186
515	0.07210176032
516	0.07203915797
517	0.07197792647
518	0.07194818751
519	0.07192206815
520	0.07187115834
521	0.07182509229
522	0.07180489921
523	0.07176827197
524	0.07171457551
525	0.07165561895
526	0.07159596508
527	0.07159234103
528	0.07154309549
529	0.07153241335
530	0.07149288737
531	0.07145589585
532	0.07141039181
533	0.07132932585
534	0.07129407972
535	0.07128277936
536	0.07125203109
537	0.07120152278
538	0.07116406763
539	0.07114129083
540	0.07112793998
541	0.07110961318
542	0.0710990346
543	0.07106823346
544	0.07103141608
545	0.07098465496
546	0.07095786676
547	0.07089130959
548	0.07087134991
549	0.07085582268
550	0.07079785125
551	0.07077921195
552	0.07076440921
553	0.07074362578
554	0.07073500028
555	0.07069324641
556	0.07065308077
557	0.07057997726
558	0.07051074035
559	0.07046949501
560	0.07045147479
561	0.07042978547
562	0.07040721078
563	0.07035008398
564	0.07030023051
565	0.07024730411
566	0.07022110725
567	0.07019546027
568	0.07016231896
569	0.0701189427
570	0.07007192632
571	0.07003649864
572	0.06998825171
573	0.06992717949
574	0.06992576444
575	0.06990220925
576	0.06983919935
577	0.06980850626
578	0.06976167206
579	0.069682569
580	0.06967457983
581	0.06964968404
582	0.06963398134
583	0.06958741953
584	0.06958270342
585	0.06955988764
586	0.06954320843
587	0.06948644346
588	0.06946158139
589	0.06942722223
590	0.06940442284
591	0.06939751491
592	0.06934663581
593	0.069299
594	0.06925387766
595	0.06919765008
596	0.06913165272
597	0.06907696303
598	0.0690480492
599	0.06902085691
600	0.06899485247
601	0.06895295365
602	0.0689094311
603	0.06882947274
604	0.06879690691
605	0.06875777119
606	0.06875027209
607	0.06874492306
608	0.06873123962
609	0.06870913031
610	0.0686877562
611	0.06867609624
612	0.06866679493
613	0.06864883656
614	0.06862874427
615	0.06857163934
616	0.06853755396
617	0.06849132483
618	0.06844555729
619	0.0684263609
620	0.06841473028
621	0.06839899947
622	0.06835835911
623	0.06832238627
624	0.06828273836
625	0.06826904957
626	0.0682150167
627	0.06819637688
628	0.06815623075
629	0.06814319381
630	0.06811468063
631	0.06809723133
632	0.06808980619
633	0.06808369753
634	0.06804914812
635	0.06801391082
636	0.06801184041
637	0.06799452294
638	0.06794936111
639	0.06791219846
640	0.0678854681
641	0.06785963972
642	0.06780725486
643	0.06778810513
644	0.06774993537
645	0.06771723836
646	0.06769461648
647	0.06763285489
648	0.06759735676
649	0.06758580042
650	0.06754993028
651	0.06753884233
652	0.06752758326
653	0.06748012361
654	0.0674593448
655	0.06744654563
656	0.06742457232
657	0.06739095546
658	0.06736393361
659	0.06733945794
660	0.06730235833
661	0.06726503604
662	0.06722823917
663	0.06720778828
664	0.06717631753
665	0.06717496564
666	0.06714686578
667	0.06712407415
668	0.06709434256
669	0.06705813345
670	0.06705544656
671	0.06700623506
672	0.06697425231
673	0.06695689149
674	0.06693294704
675	0.06693122263
676	0.06692144721
677	0.06688447644
678	0.06686046473
679	0.06682550171
680	0.0668046044
681	0.06676604093
682	0.06673388243
683	0.06673295094
684	0.06669982056
685	0.06667253157
686	0.0666636681
687	0.06662558596
688	0.06658392877
689	0.06654304412
690	0.06653049258
691	0.06652665167
692	0.06650690927
693	0.06646448823
694	0.066425583
695	0.06640489066
696	0.06636816766
697	0.06632409636
698	0.06628638801
699	0.06627036789
700	0.06626399142
701	0.06621094036
702	0.0661973695
703	0.06619203303
704	0.06614574366
705	0.06610621332
706	0.0660845781
707	0.06606741638
708	0.06604957699
709	0.06602189379
710	0.06598770099
711	0.0659377987
712	0.06589943748
713	0.06587502294
714	0.06584398862
715	0.06579969911
716	0.06579218528
717	0.06577186011
718	0.06575516036
719	0.06575297299
720	0.06574510303
721	0.06570892637
722	0.06568559224
723	0.06564719828
724	0.06561428994
725	0.06559371924
726	0.06555890652
727	0.06554489592
728	0.06549885332
729	0.06544465129
730	0.06543699096
731	0.06540721622
732	0.06538555801
733	0.06533774582
734	0.06531451009
735	0.06526135957
736	0.06525170563
737	0.06522106755
738	0.06521370216
739	0.06519563844
740	0.06517807894
741	0.06513920139
742	0.06513572523
743	0.06512152997
744	0.0651033453
745	0.06508758823
746	0.06507434583
747	0.06505802532
748	0.06502461532
749	0.06497862749
750	0.06496128147
751	0.06492090476
752	0.06488107644
753	0.06485943798
754	0.06484833852
755	0.06484457874
756	0.06482868645
757	0.06480714519
758	0.0647727126
759	0.06474136668
760	0.06470790144
761	0.0646970976
762	0.06468440537
763	0.06465508453
764	0.0646388089
765	0.06462339096
766	0.06459864379
767	0.06456905586
768	0.06450427184
769	0.06446125861
770	0.06444082377
771	0.06441125977
772	0.06436246151
773	0.06430964311
774	0.06429030339
775	0.06428603825
776	0.0642756212
777	0.06425226196
778	0.06421755852
779	0.06419923679
780	0.06414406848
781	0.06407590716
782	0.06406145429
783	0.06405161819
784	0.0640210858
785	0.06399918993
786	0.06396581497
787	0.06393024259
788	0.06392522982
789	0.0639134736
790	0.06391007764
791	0.06385310816
792	0.06383326021
793	0.06382065133
794	0.06381540694
795	0.06379500962
796	0.06376439875
797	0.06371922798
798	0.06367624914
799	0.06365905402
800	0.06365267132
801	0.06363637278
802	0.063623116
803	0.06361131709
804	0.06359180595
805	0.06358756566
806	0.06358455859
807	0.06355535879
808	0.06352553523
809	0.06351778733
810	0.06349602154
811	0.06348918632
812	0.0634607525
813	0.06342741096
814	0.06342527585
815	0.06341414941
816	0.06338808951
817	0.06336690529
818	0.06336042642
819	0.06334651518
820	0.06330050488
821	0.06328585489
822	0.06325223678
823	0.06322435156
824	0.06314918493
825	0.06312136362
826	0.06306337085
827	0.06305150462
828	0.0630129625
829	0.06299170665
830	0.06296652729
831	0.06294238125
832	0.06291687048
833	0.06290174915
834	0.06285968471
835	0.06284027732
836	0.06282083923
837	0.0627802937
838	0.06277839282
839	0.06276815573
840	0.06274168254
841	0.0627112868
842	0.06268857365
843	0.06264723769
844	0.0626240323
845	0.06259786986
846	0.06259067574
847	0.06257180918
848	0.06251600411
849	0.06250015395
850	0.062462691
851	0.06242759142
852	0.06240141423
853	0.06237378328
854	0.06233433372
855	0.06229733578
856	0.06228052273
857	0.06224420606
858	0.06223863092
859	0.06222450507
860	0.06221923119
861	0.06218042485
862	0.06217169334
863	0.06217168307
864	0.06217026029
865	0.06217024998
866	0.06215303958
867	0.06213612431
868	0.06213611914
869	0.06213605648
870	0.06210442645
871	0.06210159757
872	0.06209213226
873	0.0620834474
874	0.06208344269
875	0.06206107142
876	0.06204756478
877	0.0620452908
878	0.06203666852
879	0.06200751349
880	0.06199751397
881	0.06198506473
882	0.06197371355
883	0.06196359116
884	0.06192976125
885	0.06187220703
886	0.06185128841
887	0.06183496853
888	0.06182537024
889	0.06178463697
890	0.06176883585
891	0.06175737642
892	0.06170629341
893	0.06167184418
894	0.06165817635
895	0.06161411457
896	0.06158480224
897	0.06155450731
898	0.06152863884
899	0.06149335334
900	0.06148916928
901	0.06146191443
902	0.06144362739
903	0.06142947807
904	0.06141596552
905	0.06141334728
906	0.06139715766
907	0.06138145558
908	0.06135780095
909	0.06134662154
910	0.06133797421
911	0.06131106019
912	0.0612646801
913	0.0612384587
914	0.06121181068
915	0.06119637864
916	0.0611552303
917	0.06113722702
918	0.06111279151
919	0.06109009729
920	0.06105738045
921	0.06102936111
922	0.06101035817
923	0.06097312447
924	0.06093698274
925	0.06093193664
926	0.06090106324
927	0.06087674239
928	0.0608486137
929	0.0608486137
930	0.06081599274
931	0.06081537904
932	0.06079283321
933	0.06077395634
934	0.06073828388
935	0.06070267768
936	0.06069826373
937	0.06067305575
938	0.06064078921
939	0.060598733
940	0.06057161166
941	0.06055476674
942	0.06054657824
943	0.06053971162
944	0.06050257082
945	0.0604808527
946	0.06044305237
947	0.06042281792
948	0.06039384721
949	0.06036047008
950	0.06033128931
951	0.06031507738
952	0.06026676898
953	0.0602509316
954	0.06020070022
955	0.06016458479
956	0.06015134733
957	0.06010415047
958	0.06009304903
959	0.06008251859
960	0.06008084811
961	0.06004220244
962	0.0600190924
963	0.06000691707
964	0.05997909825
965	0.05994390257
966	0.05993851832
967	0.05992210435
968	0.05989277787
969	0.05986009019
970	0.0598494996
971	0.05983510889
972	0.05982903782
973	0.05981131075
974	0.0598056354
975	0.05977035323
976	0.0597518437
977	0.05973734547
978	0.05971673753
979	0.05971069881
980	0.0596986005
981	0.0596820551
982	0.0596584148
983	0.05961299619
984	0.05958346349
985	0.05957055092
986	0.05956393319
987	0.05955733445
988	0.05953052113
989	0.05949723642
990	0.05948924735
991	0.05947476422
992	0.05945199883
993	0.05941720515
994	0.05937724458
995	0.0593502865
996	0.05932263641
997	0.05927824261
998	0.05923137345
999	0.0591975687
